"STRING_id","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B","Second.Trimester.Average","Term.Average","on_graph","cluster","boyan","is_local_max","updown","btw","cluster_max_btw","is_secreted"
"9606.ENSP00000349359","SASH3",54440,"SAM and SH3 domain containing 3",-1.08664957981875,5.68637132974619,-14.5982636737698,1.78225114456005e-22,9.29023424241126e-20,40.800983427674,6.62021081240293,5.53356123258418,1,1,34,FALSE,"red",1473.78569717476,"",FALSE
"9606.ENSP00000349458","ICK",22858,"intestinal cell kinase",1.26355050146574,7.78699545087761,7.51319755226639,1.83272169057672e-10,3.96329036925885e-09,13.4424814377048,6.70113173868049,7.96468224014623,1,2,12,FALSE,"green",0,"",FALSE
"9606.ENSP00000349493","GUCA2A",2980,"guanylate cyclase activator 2A",1.1194973958494,6.67080031751804,5.60812633189964,4.21740573068319e-07,4.07161585105274e-06,5.83022879431541,5.70873224295996,6.82822963880936,1,4,14,FALSE,"green",201.098299735291,"",FALSE
"9606.ENSP00000349588","ANK2",287,"ankyrin 2",-1.0395287743087,4.64419344977406,-10.5252705520627,7.91197269181799e-16,6.05120737113217e-14,25.6681926293772,5.5375384901956,4.4980097158869,1,5,45,FALSE,"red",3407.7678101573,"",FALSE
"9606.ENSP00000349785","MAP1LC3C",440738,"microtubule associated protein 1 light chain 3 gamma",1.22305365484357,5.64469266717106,9.00016971270245,3.88447463899905e-13,1.65641548992407e-11,19.5311208976148,4.59363093253987,5.81668458738344,1,5,5,FALSE,"green",464.338032088479,"",FALSE
"9606.ENSP00000351310","COL6A6",131873,"collagen type VI alpha 6 chain",-1.37610765048271,4.59315187313763,-17.3816455610965,1.68592291577397e-26,2.34244939789162e-23,49.906599286565,5.77574438527121,4.3996367347885,1,5,2,FALSE,"red",59.9935040914877,"",FALSE
"9606.ENSP00000351671","CCL20",6364,"C-C motif chemokine ligand 20",-2.09870847249979,4.41576716178947,-4.98891547170568,4.57906859716917e-06,3.39017809594145e-05,3.5060713877378,6.21934475534397,4.12063628284418,1,1,100,FALSE,"red",170.683356638936,"",FALSE
"9606.ENSP00000352540","EMP2",2013,"epithelial membrane protein 2",1.36476690785538,7.10242717640759,9.50158580660408,4.96493685927372e-14,2.54708899245141e-12,21.5682488695881,5.92958061496937,7.29434752282475,1,4,68,FALSE,"green",0,"",FALSE
"9606.ENSP00000353379","MAGEA4",4103,"MAGE family member A4",-1.14202788451203,4.7418255392754,-6.28507090425764,2.83256564986621e-08,3.62729393857291e-07,8.47690126092031,5.72325575252792,4.58122786801589,1,2,0,FALSE,"red",22.7059193107966,"",FALSE
"9606.ENSP00000353734","PLAGL1",5325,"PLAG1 like zinc finger 1",-1.02954787974629,8.10884281746184,-7.24708030793476,5.51158611275275e-10,1.07479152348452e-08,12.3557586053884,8.9936105266188,7.96406264687252,1,2,14,FALSE,"red",3.66542286368483,"",FALSE
"9606.ENSP00000353770","RRM2",6241,"ribonucleotide reductase regulatory subunit M2",-1.74341262948465,5.59231635027454,-13.392368928434,1.33574990069572e-20,3.83982036108615e-18,36.5414353257147,7.09056157873791,5.34714894925326,1,2,5,FALSE,"red",1091.26095075503,"",FALSE
"9606.ENSP00000355260","PPP1R14C",81706,"protein phosphatase 1 regulatory inhibitor subunit 14C",2.3260894015921,6.9127003614621,15.4966631826872,8.06425891693812e-24,6.40263756771949e-21,43.84940733927,4.91371728196889,7.23980668356099,1,2,9,FALSE,"green",0,"",FALSE
"9606.ENSP00000355517","KMO",8564,"kynurenine 3-monooxygenase",1.33031816641153,6.80803131635391,5.07323002964292,3.32913664042511e-06,2.57571671488668e-05,3.81583332957042,5.66478914209399,6.99510730850553,1,2,45,FALSE,"green",1644.49024023178,"",FALSE
"9606.ENSP00000355996","G0S2",50486,"G0/G1 switch 2",-1.08110410613069,5.8862651169533,-7.65935586138129,1.00011154991313e-10,2.31595275995855e-09,14.040657786969,6.81533895815936,5.73423485202867,1,1,19,FALSE,"red",4.63451121132574,"",FALSE
"9606.ENSP00000356015","ACAT2",39,"acetyl-CoA acetyltransferase 2",-1.57277851026157,5.88528735037848,-13.152293499531,3.22550074017016e-20,8.53631330807255e-18,35.6704869897527,7.23689388263452,5.66411537237295,1,2,20,FALSE,"red",763.663697113159,"",FALSE
"9606.ENSP00000356162","KISS1",3814,"KiSS-1 metastasis suppressor",3.83156649182384,10.6950752109878,10.5083169141717,8.46671364162256e-16,6.38757993424312e-14,25.6010708727876,7.40232275707666,11.2338892489005,1,3,56,TRUE,"green",103.088422903337,"",TRUE
"9606.ENSP00000356399","CFH",3075,"complement factor H",1.63503369843044,5.75343007935754,8.20101652889135,1.05772610735929e-11,3.17756169153178e-10,16.261229230657,4.34832299476888,5.98335669319932,1,1,21,FALSE,"green",342.373436108978,"",FALSE
"9606.ENSP00000356581","ADGRG6",57211,"adhesion G protein-coupled receptor G6",1.9302606225994,8.61480736093847,8.20366023969184,1.04619483881348e-11,3.15439155860861e-10,16.2720703385766,6.95598963839211,8.88625026099151,1,5,25,FALSE,"green",26.1153264348779,"",FALSE
"9606.ENSP00000356785","NME7",29922,"NME/NM23 family member 7",-1.01030029034551,5.30218139217532,-6.59556690568495,8.02014353729154e-09,1.16480708359984e-07,9.71738701853974,6.17040820419099,5.16010791384549,1,2,2,FALSE,"red",109.587737933297,"",FALSE
"9606.ENSP00000356790","ATP1B1",481,"ATPase Na+/K+ transporting subunit beta 1",-1.85262451160977,7.19782542902616,-14.7568242008589,1.02438850600212e-22,5.88952743468044e-20,41.3467337745187,8.7899246186908,6.93730010708103,1,3,33,FALSE,"red",68.6978048513775,"",FALSE
"9606.ENSP00000356969","APOA2",336,"apolipoprotein A2",-1.62656375547733,4.74919285711695,-6.31029420130107,2.55775844429285e-08,3.3316801985699e-07,8.57714853151717,6.14702108448028,4.52045732900295,1,1,95,FALSE,"red",1191.22912665723,"",FALSE
"9606.ENSP00000356991","NECTIN4",81607,"nectin cell adhesion molecule 4",1.63499332929817,7.22656603155781,11.5149183855882,1.596968784127e-17,2.0171409498295e-15,29.5331203870705,5.82149363919219,7.45648696849037,1,4,3,FALSE,"green",528,"",TRUE
"9606.ENSP00000357156","CD5L",922,"CD5 molecule like",-1.5768905406718,4.78104561629454,-12.4744163234485,4.04369471851712e-19,7.93182612256893e-17,33.1707335732551,6.13618592468437,4.55929538401257,1,1,6,FALSE,"red",54.9697727168897,"",FALSE
"9606.ENSP00000357668","ADAM12",8038,"ADAM metallopeptidase domain 12",1.65302201572155,10.8447322647629,6.57408408270548,8.7549770147371e-09,1.24975797745472e-07,9.63113690973129,9.42416647000219,11.0771884857238,1,5,24,FALSE,"green",18.8143133324788,"",TRUE
"9606.ENSP00000357705","S100A4",6275,"S100 calcium binding protein A4",-1.21373160733063,8.60408248133904,-4.67503199367403,1.47185591359251e-05,9.43497699918805e-05,2.37442233722302,9.64713308138881,8.43340147405817,1,1,24,FALSE,"red",457.327300885797,"",FALSE
"9606.ENSP00000357980","HTRA1",5654,"HtrA serine peptidase 1",1.81870292330409,10.6516769807844,8.27125534664831,7.9051107220985e-12,2.48214521788226e-10,16.5492376644711,9.08872915606997,10.9074320793741,1,5,48,FALSE,"green",643.167658074939,"",FALSE
"9606.ENSP00000358417","PHGDH",26227,"phosphoglycerate dehydrogenase",-1.07909523867864,6.50568214968878,-9.17087266758313,1.92488407052006e-13,8.74484798577136e-12,20.226319303871,7.43302962042823,6.35393438174959,1,2,26,FALSE,"red",3322.93392825343,"",FALSE
"9606.ENSP00000358421","HSD3B1",3283,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",2.27606601750701,11.0514165588496,6.50109080742785,1.17883427868322e-08,1.64474509861802e-07,9.33852301382507,9.0954223250545,11.3714883425615,1,2,13,FALSE,"green",455.944208728294,"",FALSE
"9606.ENSP00000358460","CLIC2",1193,"chloride intracellular channel 2",1.15332521291339,4.44783854992787,7.531049841585,1.70207785775627e-10,3.70963975455821e-09,13.5155031650278,3.45669969508043,4.61002490799382,1,7,34,FALSE,"green",378.15464151603,"",FALSE
"9606.ENSP00000358794","SLC16A4",9122,"solute carrier family 16 member 4",1.13994331057372,8.21201620970971,6.56897508220437,8.93935630595533e-09,1.27172259120472e-07,9.61063364173847,7.23237742718542,8.37232073775914,1,3,4,FALSE,"green",0,"",FALSE
"9606.ENSP00000358813","TTK",7272,"TTK protein kinase",-1.05645037790344,4.86648612501924,-9.00348157253394,3.83185881859754e-13,1.63816877134556e-11,19.544623160994,5.77437316853001,4.71792279062657,1,2,36,FALSE,"red",273.657319334905,"",FALSE
"9606.ENSP00000359353","GABRE",2564,"gamma-aminobutyric acid type A receptor epsilon subunit",1.28762663365969,8.56967646699054,3.91448469016185,0.000214923697387514,0.000995118802149964,-0.201244009317774,7.46312232868924,8.75074896234893,1,7,13,FALSE,"green",40.358320523375,"",FALSE
"9606.ENSP00000359727","BAG2",9532,"BCL2 associated athanogene 2",-1.23079144195001,6.09974358975048,-11.7165005634851,7.30975829889055e-18,1.04167179587523e-15,30.306701549758,7.15745498517627,5.92666354322626,1,2,13,FALSE,"red",5.97468373435196,"",FALSE
"9606.ENSP00000359925","LRRC1",55227,"leucine rich repeat containing 1",1.2338032961895,8.61348977709221,9.46806331151745,5.6939969142034e-14,2.85093124776316e-12,21.432551988748,7.55319006942936,8.78699336561886,1,5,6,FALSE,"green",10.399561932902,"",FALSE
"9606.ENSP00000360133","ITGB3BP",23421,"integrin subunit beta 3 binding protein",-1.02749941733892,5.49557031535321,-7.24321599594363,5.60029217378222e-10,1.08827122859523e-08,12.3400069349561,6.37857762712884,5.35107820978993,1,2,11,FALSE,"red",0.0648519676042612,"",FALSE
"9606.ENSP00000360138","LCOR",84458,"ligand dependent nuclear receptor corepressor",1.3538754807533,7.60060737932862,10.3464655946717,1.61918437223764e-15,1.14392631518297e-13,24.9588503668694,6.43712063805625,7.79099611880955,1,2,3,FALSE,"green",0,"",FALSE
"9606.ENSP00000360195","KANK4",163782,"KN motif and ankyrin repeat domains 4",-1.0705505219222,7.12218533279643,-10.9025466949207,1.76473009027415e-16,1.73078498794946e-14,27.1542269222331,8.04218968757331,6.97163916565112,1,5,0,FALSE,"red",235.678570369802,"",FALSE
"9606.ENSP00000360250","ENTPD1",953,"ectonucleoside triphosphate diphosphohydrolase 1",1.74384695520836,7.05085157164919,8.47365921518337,3.41771232261292e-12,1.16056043900051e-10,17.3787855344,5.552233094517,7.29608004972537,1,1,11,FALSE,"green",133.782724775286,"",FALSE
"9606.ENSP00000360316","DHCR24",1718,"24-dehydrocholesterol reductase",-1.23923420979855,6.73614500620627,-6.24425590339262,3.3405377908263e-08,4.22265250844934e-07,8.31490046629001,7.8011119052519,6.56187769545335,1,2,50,FALSE,"red",2002.02453211465,"",FALSE
"9606.ENSP00000360522","RBP4",5950,"retinol binding protein 4",-1.00178684476606,5.10237188181271,-3.21391334154947,0.00201641438009415,0.00697648411689351,-2.31333257187069,5.96328245153355,4.96149560676749,1,1,83,FALSE,"red",13.3684132371574,"",FALSE
"9606.ENSP00000360540","CEP55",55165,"centrosomal protein 55",-1.1723098253044,5.03912940864901,-11.616132043876,1.07802732571555e-17,1.43791596813244e-15,29.9221383045413,6.04658316476998,4.87427333946558,1,2,14,FALSE,"red",69.6668673831626,"",FALSE
"9606.ENSP00000360718","RAB3B",5865,"RAB3B, member RAS oncogene family",3.04916278440313,7.17699382666972,8.19400271457331,1.08893897110742e-11,3.23634215067272e-10,16.2324673213847,4.55661955882328,7.60578234322641,1,3,18,FALSE,"green",1364.18050201234,"",FALSE
"9606.ENSP00000360882","COL5A1",1289,"collagen type V alpha 1 chain",-1.22376001660523,8.10224613624552,-7.91209222422657,3.50612320094401e-11,9.09138291280553e-10,15.0763758984771,9.15391490051563,7.93015488391041,1,5,43,FALSE,"red",1054.44869570264,"",FALSE
"9606.ENSP00000361112","CHRDL1",91851,"chordin like 1",-1.19883730270676,5.1148979182553,-2.96621700631354,0.00417757796451064,0.0130387041187356,-2.98837809275487,6.14514872526893,4.94631142256217,1,1,39,FALSE,"red",34.1290698100659,"",FALSE
"9606.ENSP00000361337","PLAC9",219348,"placenta associated 9",-1.41609251860668,7.14053573208264,-10.4645131789106,1.00881628600162e-15,7.37719032302849e-14,25.4275132679535,8.35749024026025,6.94139772165357,1,1,0,FALSE,"red",0,"",FALSE
"9606.ENSP00000361471","ASS1",445,"argininosuccinate synthase 1",-1.47344577896591,7.62115403524055,-9.95768972543327,7.7636303823341e-15,4.86627854754347e-13,23.4061381673777,8.88739650153937,7.41395072257347,1,2,66,FALSE,"red",3276.68941977233,"",FALSE
"9606.ENSP00000361540","CDC20",991,"cell division cycle 20",-1.12998254692715,6.44440024618362,-8.72487090250165,1.20920954203876e-12,4.59251724246291e-11,18.4069963376007,7.41547899744913,6.28549645052199,1,2,29,FALSE,"red",2924.67347148725,"",FALSE
"9606.ENSP00000361850","PLAU",5328,"plasminogen activator, urokinase",1.21165190324788,7.96230463285538,7.3752519535968,3.24427581105951e-10,6.66976702808819e-09,12.878708853982,6.92104127850174,8.13269318174961,1,1,60,FALSE,"green",2670.79719581611,"",TRUE
"9606.ENSP00000361895","MFSD2A",84879,"major facilitator superfamily domain containing 2A",3.70389019847824,9.11170441069641,11.7777623855978,5.76994194243909e-18,8.36541234837277e-16,30.5408312836546,5.92867377137918,9.63256396985741,1,3,20,FALSE,"green",0,"",FALSE
"9606.ENSP00000362060","NDUFS5",4725,"NADH:ubiquinone oxidoreductase subunit S5",-1.33033083333217,8.80071438160054,-11.1032529250395,7.99295376056337e-17,8.5427255160175e-15,27.9385757518199,9.94396744149537,8.61363660816321,1,2,2,FALSE,"red",760.158189112462,"",FALSE
"9606.ENSP00000362122","TNMD",64102,"tenomodulin",1.25094025046778,4.5077033643819,13.3698162801748,1.45062890338486e-20,4.09937893324336e-18,36.4599409874208,3.43267658663616,4.68361683710394,1,5,35,FALSE,"green",0,"",FALSE
"9606.ENSP00000362171","NAP1L3",4675,"nucleosome assembly protein 1 like 3",-2.34660402746761,4.3487786332647,-21.7051171918152,5.46064641685637e-32,1.82090715416493e-28,62.2088659300101,6.36539146936967,4.01878744190206,1,3,0,FALSE,"red",277.173121915615,"",FALSE
"9606.ENSP00000362195","CSF3R",1441,"colony stimulating factor 3 receptor",1.05632319604724,8.97540172255033,4.80932852187163,8.96549002119781e-06,6.12378595343839e-05,2.8542843355589,8.06762397594724,9.12394717199447,1,1,46,FALSE,"green",82.752241388549,"",FALSE
"9606.ENSP00000362205","TREM2",54209,"triggering receptor expressed on myeloid cells 2",-1.02344641142172,5.31929578689257,-8.61205923429412,1.92758895747241e-12,7.00189339606481e-11,17.9454943335859,6.19882004670811,5.17537363528639,1,1,63,FALSE,"red",67.7967933977821,"",FALSE
"9606.ENSP00000362562","TMEM54",113452,"transmembrane protein 54",2.04786668328775,7.95835884561336,10.5684838470493,6.65773971528855e-16,5.16299973362819e-14,25.8391492994124,6.19847341466295,8.2463400979507,1,10,0,TRUE,"green",528,"",FALSE
"9606.ENSP00000362803","PPIL1",51645,"peptidylprolyl isomerase like 1",-1.07024430148418,5.7987103639539,-14.9219026821136,5.77496252261285e-23,3.43878393355443e-20,41.9113892984188,6.71845156054187,5.64820725905769,1,2,0,FALSE,"red",326.056663528321,"",FALSE
"9606.ENSP00000362932","RAB42",115273,"RAB42, member RAS oncogene family",-1.08910427742765,4.54239784697922,-9.93344885592644,8.56460426980094e-15,5.24991349229379e-13,23.3088790139604,5.4783468353936,4.38924255796596,1,5,0,FALSE,"red",988.630587262262,"",FALSE
"9606.ENSP00000362987","PHYHIPL",84457,"phytanoyl-CoA 2-hydroxylase interacting protein like",2.63097165213126,7.55693406679564,8.01209673753132,2.31558268666557e-11,6.27767644467888e-10,15.486459644899,5.29594280324534,7.9269144553766,1,3,0,FALSE,"green",195.783864454387,"",FALSE
"9606.ENSP00000363055","ZWINT",11130,"ZW10 interacting kinetochore protein",-1.2061710799522,5.69190839416847,-11.5990645338143,1.15178820712267e-17,1.50029412323096e-15,29.8566240627947,6.72846166600238,5.52229058605019,1,2,4,FALSE,"red",5.98702629392977,"",FALSE
"9606.ENSP00000363081","DKK1",22943,"dickkopf WNT signaling pathway inhibitor 1",-2.50065170953745,7.45563196814738,-5.83960544053043,1.69038362093974e-07,1.80087962376538e-06,6.72476147825006,9.60462953103113,7.10397782149368,1,5,95,FALSE,"red",1425.48035053263,"",TRUE
"9606.ENSP00000363394","SLC30A2",7780,"solute carrier family 30 member 2",1.22277182956485,7.74573163722383,7.38162805918059,3.15980480522942e-10,6.51216631861435e-09,12.9047474582663,6.69491209619154,7.91768392575639,1,1,11,FALSE,"green",559.061134991022,"",FALSE
"9606.ENSP00000363414","PAQR7",164091,"progestin and adipoQ receptor family member 7",1.04130861122702,7.91608416412294,9.21248615624702,1.62249656738838e-13,7.55639253297945e-12,20.3955482396937,7.02120957634972,8.06251818757674,1,2,30,FALSE,"green",0,"",FALSE
"9606.ENSP00000363452","MAN1C1",57134,"mannosidase alpha class 1C member 1",1.97197257770829,9.47725028761666,7.97213836658925,2.73305383475147e-11,7.26765655292046e-10,15.3225949466479,7.7825863536486,9.75455893135689,1,13,0,TRUE,"green",0,"",FALSE
"9606.ENSP00000364683","BAMBI",25805,"BMP and activin membrane bound inhibitor",-1.00712147015526,7.76714141178247,-7.21288261337243,6.34788935690766e-10,1.21475676418783e-08,12.2163952259844,8.63263642519714,7.62551495504189,1,1,42,FALSE,"red",178.92039149227,"",FALSE
"9606.ENSP00000364886","RND3",390,"Rho family GTPase 3",-1.30161753071345,7.99466348033717,-5.71720792668378,2.74484155913233e-07,2.78374351066991e-06,6.25024682331124,9.11324104579404,7.81162351508059,1,5,8,FALSE,"red",4028.94583570388,"5, RND3, 1443",FALSE
"9606.ENSP00000365198","KAZN",23254,"kazrin, periplakin interacting protein",1.00913234544605,6.24910117089224,9.41400827424945,7.10297220175512e-14,3.48317222117244e-12,21.213578032756,5.38187806152454,6.39101040697059,1,2,9,FALSE,"green",5.52934313805312,"",FALSE
"9606.ENSP00000365351","ITGBL1",9358,"integrin subunit beta like 1",-1.01828882554833,5.58616269859413,-7.66278238385274,9.8600498199023e-11,2.28964638784444e-09,14.0546898376912,6.46125465804973,5.4429658325014,1,5,2,FALSE,"red",431.380707332106,"",FALSE
"9606.ENSP00000367065","HES2",54626,"hes family bHLH transcription factor 2",1.29451191462548,5.83196310193145,12.4681803872028,4.13996737469303e-19,8.02624139979731e-17,33.1474630403475,4.71949192530018,6.01400383992566,1,5,3,FALSE,"green",0,"",FALSE
"9606.ENSP00000367462","OLAH",55301,"oleoyl-ACP hydrolase",2.54254021539631,7.36642388778148,6.77118029847486,3.9101331057961e-09,6.15034427103192e-08,10.4245053240037,5.18142839017527,7.72396860557158,1,4,8,FALSE,"green",1.52698412698413,"",FALSE
"9606.ENSP00000367494","SPIRE2",84501,"spire type actin nucleation factor 2",1.30754919765736,8.0366956541237,8.19963086466917,1.06382078456289e-11,3.19012301097428e-10,16.2555469941639,6.9130205623869,8.22056976004426,1,5,10,FALSE,"green",2.33886601190944,"",FALSE
"9606.ENSP00000367815","DNAAF1",123872,"dynein axonemal assembly factor 1",1.21516781027456,5.14939643111732,8.22877230836428,9.42745562381697e-12,2.88941116940993e-10,16.3750450208566,4.10511159416262,5.32027940443718,1,5,25,FALSE,"green",212.595182491725,"",FALSE
"9606.ENSP00000368104","BMP2",650,"bone morphogenetic protein 2",-1.21746571789943,5.70281738234256,-9.38491118445098,8.00137775592605e-14,3.88941607360218e-12,21.0956259621876,6.74907698366239,5.53161126576296,1,5,159,FALSE,"red",552.17822273709,"",FALSE
"9606.ENSP00000368637","SLC23A2",9962,"solute carrier family 23 member 2",1.47803855032747,7.09587570753296,8.31808727733708,6.51042015894189e-12,2.09552577818606e-10,16.7412374997962,5.82568632834529,7.30372487867276,1,6,10,FALSE,"green",216.870742628304,"",FALSE
"9606.ENSP00000368924","TFAP2A",7020,"transcription factor AP-2 alpha",1.06734573208851,9.77075045219389,7.13142454440864,8.88508159608273e-10,1.64967667540632e-08,11.8847493234251,8.85350021368032,9.92084594576884,1,5,51,FALSE,"green",1589.85646182331,"",FALSE
"9606.ENSP00000369318","RHOBTB3",22836,"Rho related BTB domain containing 3",1.47431328044754,10.3728558713442,6.84207237587914,2.92343963989309e-09,4.73228243844053e-08,10.7109167409348,9.10586789595961,10.5801811764072,1,5,14,FALSE,"green",1091.02956361388,"",FALSE
"9606.ENSP00000369461","ECI2",10455,"enoyl-CoA delta isomerase 2",-1.03456312514133,6.95125677982017,-8.52460729442336,2.76785885682087e-12,9.65450015058041e-11,17.5874631069235,7.8403344654885,6.80577134034717,1,2,9,FALSE,"red",605.240063614004,"",FALSE
"9606.ENSP00000369586","HBE1",3046,"hemoglobin subunit epsilon 1",-3.72672598479057,5.28406128083716,-23.81016883912,2.25245754289227e-34,1.25184082042143e-30,67.4943160758024,8.48671642401656,4.75999043922599,1,1,13,FALSE,"red",416.854617453767,"",FALSE
"9606.ENSP00000369654","HBD",3045,"hemoglobin subunit delta",1.29340778545289,6.10374862490978,5.30421156705748,1.37616796438478e-06,1.16659519740844e-05,4.67580230278122,4.99222630928621,6.2856340947391,1,1,11,FALSE,"green",267.70192523411,"",FALSE
"9606.ENSP00000369948","SLC22A18",5002,"solute carrier family 22 member 18",-1.2460613020125,6.64534196453717,-10.7009228448868,3.9274554227317e-16,3.29057609362843e-14,26.3619074012932,7.71617589595416,6.47011459394166,1,2,5,FALSE,"red",103.043147219434,"",FALSE
"9606.ENSP00000369962","IGSF5",150084,"immunoglobulin superfamily member 5",1.16020852337665,7.19493559045925,4.83704212532794,8.08776596019207e-06,5.58374003537401e-05,2.95413139108414,6.19788139068244,7.35808991405909,1,5,0,FALSE,"green",0,"",FALSE
"9606.ENSP00000369979","CPXM1",56265,"carboxypeptidase X, M14 family member 1",-1.49798892751911,6.38075766844546,-6.72813738099921,4.66422963447562e-09,7.18731060033383e-08,10.2508659643432,7.66809190303219,6.17010297551309,1,5,0,FALSE,"red",0,"",TRUE
"9606.ENSP00000370542","SDC1",6382,"syndecan 1",3.21276792208315,9.91552539020728,13.649983487009,5.22918990597179e-21,1.74372566604535e-18,37.4675706586931,7.15455295716707,10.3673208792502,1,5,73,FALSE,"green",8968.54036774295,"",TRUE
"9606.ENSP00000370989","CD274",29126,"CD274 molecule",1.62662177700668,6.26066325499359,6.6241383407637,7.13696626236769e-09,1.04841091182781e-07,9.83218544617633,4.86278516537847,6.48940694238515,1,1,57,FALSE,"green",47.5233889440309,"",FALSE
"9606.ENSP00000372390","SLC7A4",6545,"solute carrier family 7 member 4",1.04809862360891,6.77466866054969,5.66141774026634,3.42020291309684e-07,3.38628522387551e-06,6.03507706176538,5.87395890588578,6.92205752949469,1,2,8,FALSE,"green",0.769794050343249,"",FALSE
"9606.ENSP00000372482","SNRNP25",79622,"small nuclear ribonucleoprotein U11/U12 subunit 25",-1.10137449230684,6.32557611851966,-10.8215192256598,2.43264388675847e-16,2.20431910456109e-14,26.8363333999549,7.27206982284585,6.17069533053901,1,2,0,FALSE,"red",0,"",FALSE
"9606.ENSP00000373364","GOLM1",51280,"golgi membrane protein 1",-1.21127558841423,6.19578053112267,-13.3311648495391,1.67120774231276e-20,4.64400778126344e-18,36.320117777878,7.23672048991614,6.02544490150191,1,1,2,FALSE,"red",1133.103399223,"",FALSE
"9606.ENSP00000373964","SMTNL2",342527,"smoothelin like 2",-1.39276225988573,5.29451669068063,-17.4487975903175,1.36391225933908e-26,2.06731900908731e-23,50.1141550201621,6.49142175776992,5.09865949788419,1,5,0,FALSE,"red",488.79717055652,"",FALSE
"9606.ENSP00000375829","LAD1",3898,"ladinin 1",1.24831066148328,7.81372522355743,9.57988861337152,3.60631112183251e-14,1.92102317362024e-12,21.8849037307411,6.74095824884524,7.98926891032852,1,4,0,FALSE,"green",1112.08774144478,"",FALSE
"9606.ENSP00000375881","ALPP",250,"alkaline phosphatase, placental",6.65122792632604,9.62316417550164,22.9895619490679,1.82807004131023e-33,7.61985294969136e-30,65.4836695178524,3.90726517631521,10.5584931026412,1,4,0,TRUE,"green",310.219826233188,"",FALSE
"9606.ENSP00000376141","MFSD6",54842,"major facilitator superfamily domain containing 6",1.06512810343042,6.22914146556999,8.51991962793858,2.82208233987738e-12,9.76194582007792e-11,17.5682656772339,5.31379700168447,6.37892510511489,1,3,0,FALSE,"green",0,"",FALSE
"9606.ENSP00000376465","GALNT3",2591,"polypeptide N-acetylgalactosaminyltransferase 3",-1.12844588598842,5.50081711448046,-6.03778901798483,7.6658879235104e-08,8.88827186013136e-07,7.49972626017472,6.47057529775175,5.34212941176334,1,4,14,FALSE,"red",6.98992405444018,"",FALSE
"9606.ENSP00000376534","BAZ2B",29994,"bromodomain adjacent to zinc finger domain 2B",1.00989872320375,8.03841073128759,8.07100728470864,1.81356972382794e-11,5.12502508565819e-10,15.7280574054266,7.17052901603438,8.18042773923812,1,2,1,FALSE,"green",2448.89249423799,"",FALSE
"9606.ENSP00000376840","BPGM",669,"bisphosphoglycerate mutase",1.50362021519995,9.05768956411069,7.59754091907093,1.29219025544932e-10,2.91255817100067e-09,13.7875798799804,7.76551594167324,9.26913615687319,1,3,21,FALSE,"green",308.384845525293,"",FALSE
"9606.ENSP00000376865","PDGFD",80310,"platelet derived growth factor D",1.45975198479217,5.36517841506987,7.55547675724882,1.53825406320943e-10,3.38801981451662e-09,13.6154374223033,4.1107040531391,5.57045603793127,1,5,79,FALSE,"green",88.423010655892,"",FALSE
"9606.ENSP00000376899","PTGFRN",5738,"prostaglandin F2 receptor inhibitor",1.374102027336,6.26729881420578,9.86892844713027,1.11253207581512e-14,6.53142510565686e-13,23.0497692097009,5.08642988446391,6.46053191179991,1,5,0,FALSE,"green",0,"",FALSE
"9606.ENSP00000377372","GAP43",2596,"growth associated protein 43",-1.09372233803174,4.61084625606391,-9.58879061780521,3.47768537110988e-14,1.86441955602942e-12,21.9208752136305,5.55076389030994,4.4570415522782,1,3,26,FALSE,"red",1403.61853760508,"",FALSE
"9606.ENSP00000377520","SYT12",91683,"synaptotagmin 12",1.13573121077368,5.24388208313593,11.463010598188,1.95444758535983e-17,2.43182870079884e-15,29.3331415677593,4.2678630738773,5.40359428465098,1,2,17,FALSE,"green",2.75947420013916,"",FALSE
"9606.ENSP00000377617","MTHFD2",10797,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase",-1.47142669609262,6.21580934090612,-13.6990349460574,4.37825778498851e-21,1.48976922549211e-18,37.642919258602,7.48031665786072,6.0088899617681,1,2,5,FALSE,"red",187.850874834012,"",FALSE
"9606.ENSP00000377710","FHL1",2273,"four and a half LIM domains 1",1.41895527660582,7.85328598065538,6.29865985758409,2.68106394949597e-08,3.47600149533019e-07,8.53089669883479,6.63387128982225,8.05282656642808,1,5,24,FALSE,"green",42.2057101039106,"",FALSE
"9606.ENSP00000377796","METTL7B",196410,"methyltransferase like 7B",-1.10089844082309,6.1860695494672,-8.09737900220087,1.62565944877448e-11,4.6332683742593e-10,15.8362120376059,7.13215414704954,6.03125570622645,1,2,0,FALSE,"red",77.7552036882858,"",FALSE
"9606.ENSP00000377995","MT1X",4501,"metallothionein 1X",-1.07280475860611,6.33630133727406,-3.83752738693321,0.000278122794794939,0.00124553890884126,-0.446651426034889,7.25824292670118,6.18543816809507,1,9,12,FALSE,"red",0,"",FALSE
"9606.ENSP00000378176","SGMS2",166929,"sphingomyelin synthase 2",1.11698806640009,6.16366969109733,8.62245260371465,1.84649414466069e-12,6.76628502723686e-11,17.9880301724501,5.20375807153475,6.32074613793484,1,14,4,FALSE,"green",0,"",FALSE
